4.009999999999997726e+02,4.009999999999997726e+02,4.009999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,4.999999999999997726e+02,4.999999999999997726e+02,4.999999999999997726e+02,3.989999985134189728e+02,4.999999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.009999999999997726e+02,4.009999999999997726e+02,4.009999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,4.999999999999997726e+02,4.999999999999997726e+02,4.999999999999997726e+02,4.999999999999997726e+02,0.000000000000000000e+00,3.999999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,4.999999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.999999999999997726e+02,4.009999999999997726e+02,4.009999999999997726e+02,4.009999999999997726e+02,4.009999999999997726e+02,4.009999999999997726e+02,3.999999999999997726e+02,4.999999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,3.989999999995742428e+02,4.999999999999997726e+02,4.999999999999997726e+02,4.999999999999997726e+02,4.999999999999997726e+02,4.999999999999997726e+02,4.999999999999997726e+02,4.999999999999997726e+02,4.999999999999997726e+02,4.999999999999997726e+02,3.999999999999997726e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.999999999999997726e+02,4.009999999999997726e+02,4.009999999999997726e+02,4.009999999999997726e+02,4.009999999999997726e+02,4.009999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,4.999999999999997726e+02,3.989999999999997726e+02,4.999999999999997726e+02,4.999999999999997726e+02,4.999999999999997726e+02,4.999999999999997726e+02,4.999999999999997726e+02,4.999999999999997726e+02,4.999999999999997726e+02,4.999999999999997726e+02,3.999999999999997726e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.999999999999997726e+02,4.009999999999997726e+02,4.009999999999997726e+02,4.009999999999997726e+02,4.009999999999997726e+02,4.009999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,4.999999999999997726e+02,4.999999999999997726e+02,3.989999999999997726e+02,4.999999999999997726e+02,4.999999999999997726e+02,4.999999999999997726e+02,4.999999999999997726e+02,4.999999999999997726e+02,4.999999999999997726e+02,4.999999999999997726e+02,3.999999999999997726e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.999999999999997726e+02,4.009999999999997726e+02,4.009999999999997726e+02,4.009999999999997726e+02,4.009999999999997726e+02,4.009999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,4.999999999999997726e+02,4.999999999999997726e+02,4.999999999999997726e+02,3.989999999999890861e+02,4.999999999999997726e+02,4.999999999999997726e+02,4.999999999999997726e+02,4.999999999999997726e+02,4.999999999999997726e+02,4.999999999999997726e+02,3.999999999999997726e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.999999999999997726e+02,4.009999999999997726e+02,4.009999999999997726e+02,4.009999999999997726e+02,4.009999999999997726e+02,4.009999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,4.999999999999997726e+02,4.999999999999997726e+02,4.999999999999997726e+02,4.999999999999997726e+02,4.999999999999997726e+02,3.989999999999782290e+02,4.999999999999997726e+02,4.999999999999997726e+02,4.999999999999997726e+02,4.999999999999997726e+02,4.999999999999997726e+02,3.999999999999997726e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.999999999999997726e+02,4.009999999999997726e+02,4.009999999999997726e+02,4.009999999999997726e+02,4.009999999999997726e+02,4.009999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,4.999999999999997726e+02,4.999999999999997726e+02,4.999999999999997726e+02,4.999999999999997726e+02,4.999999999999997726e+02,3.989999999999969305e+02,4.999999999999997726e+02,4.999999999999997726e+02,4.999999999999997726e+02,4.999999999999997726e+02,4.999999999999997726e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.999999999999997726e+02,4.009999999999997726e+02,4.009999999999997726e+02,4.009999999999997726e+02,4.009999999999997726e+02,4.009999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,4.999999999999997726e+02,4.999999999999997726e+02,4.999999999999997726e+02,4.999999999999997726e+02,4.999999999999997726e+02,4.999999999999997726e+02,3.989999999983370458e+02,4.999999999999997726e+02,4.999999999999997726e+02,4.999999999999997726e+02,3.999999999999997726e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.999999999999997726e+02,4.009999999999997726e+02,4.009999999999997726e+02,4.009999999999997726e+02,4.009999999999997726e+02,4.009999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,4.999999999999997726e+02,4.999999999999997726e+02,4.999999999999997726e+02,4.999999999999997726e+02,4.999999999999997726e+02,4.999999999999997726e+02,4.999999999999997726e+02,3.989999872053128342e+02,4.999999999999997726e+02,4.999999999999997726e+02,3.999999999999997726e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.999999999999997726e+02,4.009999999999997726e+02,4.009999999999997726e+02,4.009999999999997726e+02,4.009999999999997726e+02,4.009999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,4.999999999999997726e+02,4.999999999999997726e+02,4.999999999999997726e+02,4.999999999999997726e+02,4.999999999999997726e+02,4.999999999999997726e+02,4.999999999999997726e+02,4.999999999999997726e+02,3.989105318713121164e+02,4.999999999999997726e+02,3.999999999999997726e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.999999999999997726e+02,4.009999999999997726e+02,4.009999999999997726e+02,4.009999999999997726e+02,4.009999999999997726e+02,4.009999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,4.999999999999997726e+02,4.999999999999997726e+02,4.999999999999997726e+02,4.999999999999997726e+02,4.999999999999997726e+02,4.999999999999997726e+02,4.999999999999997726e+02,4.999999999999997726e+02,4.999999999999997726e+02,0.000000000000000000e+00,3.999999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,4.999999999999997726e+02
3.999999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,4.009999999999997726e+02,4.009999999999997726e+02,4.009999999999997726e+02,3.989999999999997726e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.989999999999994316e+02,3.989999999956478405e+02,3.986099474677033641e+02,3.989999940141450452e+02,0.000000000000000000e+00,4.999999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,0.000000000000000000e+00,4.999999999999997726e+02,4.999999999999997726e+02,4.999999999999997726e+02,4.999999999999997726e+02
3.999999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,4.009999999999997726e+02,4.009999999999997726e+02,4.009999999999997726e+02,0.000000000000000000e+00,1.315066389059536789e+02,4.150000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.989999999999997726e+02,3.989999999999997726e+02,3.989999999999806732e+02,3.989999999999997158e+02,0.000000000000000000e+00,3.999999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,4.999999999999997726e+02,0.000000000000000000e+00,4.999999999999997726e+02,4.999999999999997726e+02,4.999999999999997726e+02
3.999999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,4.009999999999997726e+02,4.009999999999997726e+02,4.009999999999997726e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.442872411949352909e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.989999999999997726e+02,3.989999783879211463e+02,3.989999999999997726e+02,3.989999999999983515e+02,0.000000000000000000e+00,3.999999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,4.999999999999997726e+02,4.999999999999997726e+02,0.000000000000000000e+00,4.999999999999997726e+02,4.999999999999997726e+02
3.999999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,4.009999999999997726e+02,4.009999999999997726e+02,4.009999999999997726e+02,0.000000000000000000e+00,1.315066389059536789e+02,2.737481210335868127e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.989999999999997726e+02,3.989726625844543264e+02,3.989999133592102680e+02,3.989999999999997726e+02,0.000000000000000000e+00,3.999999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,4.999999999999997726e+02,4.999999999999997726e+02,4.999999999999997726e+02,0.000000000000000000e+00,4.999999999999997726e+02
3.999999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,4.009999999999997726e+02,4.009999999999997726e+02,4.009999999999997726e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.127378747890736008e+02,1.733740782722880169e+02,3.989999999999997726e+02,3.989999999999927240e+02,3.985009339105386061e+02,3.986103515624986358e+02,3.989846719699332880e+02,0.000000000000000000e+00,3.999999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,3.999999999999997726e+02,4.999999999999997726e+02,4.999999999999997726e+02,4.999999999999997726e+02,4.999999999999997726e+02,4.999999999999997726e+02,0.000000000000000000e+00
